,apparentTemperature,humidity,precipType,wr,month,week_day,time
1398,-3.32,0.76,NoPrecip,81.0,March,Tuesday,15
1399,-3.75,0.8,NoPrecip,87.0,March,Tuesday,16
1400,-3.75,0.8,NoPrecip,90.0,March,Tuesday,16
1401,-2.95,0.73,NoPrecip,101.0,March,Tuesday,18
1402,-2.95,0.73,NoPrecip,105.0,March,Tuesday,18
1403,-2.95,0.73,NoPrecip,109.0,March,Tuesday,18
1404,-2.3,0.82,NoPrecip,123.0,March,Tuesday,20
1405,-2.3,0.82,NoPrecip,118.0,March,Tuesday,20
1406,-2.97,0.86,NoPrecip,130.0,March,Tuesday,21
1407,-2.97,0.86,NoPrecip,136.0,March,Tuesday,21
1408,-3.1,0.93,NoPrecip,27.0,March,Wednesday,6
1409,-1.0,0.93,NoPrecip,49.0,March,Wednesday,7
1410,-1.0,0.93,NoPrecip,52.0,March,Wednesday,7
1411,-1.0,0.93,NoPrecip,52.0,March,Wednesday,8
1412,-1.0,0.93,NoPrecip,50.0,March,Wednesday,8
1413,-1.0,0.93,NoPrecip,50.0,March,Wednesday,8
1414,0.03,0.93,NoPrecip,55.0,March,Wednesday,9
1415,0.03,0.93,NoPrecip,76.0,March,Wednesday,9
1416,1.0,0.86,NoPrecip,66.0,March,Wednesday,10
1417,1.0,0.86,NoPrecip,79.0,March,Wednesday,10
1418,1.0,0.8,NoPrecip,82.0,March,Wednesday,11
1419,1.0,0.8,NoPrecip,89.0,March,Wednesday,11
1420,-0.08,0.75,NoPrecip,109.0,March,Wednesday,12
1421,-0.08,0.75,NoPrecip,148.0,March,Wednesday,12
1422,0.63,0.77,rain,140.0,March,Wednesday,13
1423,-0.81,0.8,rain,112.0,March,Wednesday,14
1424,-0.81,0.8,rain,113.0,March,Wednesday,14
1425,-1.37,0.93,NoPrecip,109.0,March,Wednesday,15
1426,-0.51,0.85,NoPrecip,115.0,March,Wednesday,16
1427,-0.51,0.85,NoPrecip,139.0,March,Wednesday,16
1428,-2.94,0.86,NoPrecip,156.0,March,Wednesday,17
1429,-4.03,0.86,NoPrecip,140.0,March,Wednesday,18
1430,-4.03,0.86,NoPrecip,114.0,March,Wednesday,18
1431,-4.87,0.89,NoPrecip,103.0,March,Wednesday,19
1432,-9.08,0.79,NoPrecip,14.0,March,Thursday,6
1433,-9.08,0.79,NoPrecip,25.0,March,Thursday,6
1434,-10.06,0.79,NoPrecip,63.0,March,Thursday,7
1435,-8.66,0.76,NoPrecip,64.0,March,Thursday,8
1436,-8.66,0.76,NoPrecip,69.0,March,Thursday,8
1437,-8.66,0.76,NoPrecip,71.0,March,Thursday,8
1438,-8.31,0.73,NoPrecip,68.0,March,Thursday,9
1439,-7.61,0.74,NoPrecip,77.0,March,Thursday,10
1440,-7.61,0.74,NoPrecip,81.0,March,Thursday,10
1441,-7.61,0.74,NoPrecip,76.0,March,Thursday,10
1442,-6.91,0.74,NoPrecip,99.0,March,Thursday,11
1443,-5.35,0.78,NoPrecip,102.0,March,Thursday,12
1444,-5.35,0.78,NoPrecip,107.0,March,Thursday,12
1445,-5.35,0.78,NoPrecip,106.0,March,Thursday,12
1446,-5.49,0.86,NoPrecip,99.0,March,Thursday,13
1447,-4.3,0.72,snow,106.0,March,Thursday,14
1448,-4.3,0.72,snow,119.0,March,Thursday,14
1449,-4.94,0.74,NoPrecip,99.0,March,Thursday,15
1450,-4.4,0.86,NoPrecip,107.0,March,Thursday,16
1451,-4.4,0.86,NoPrecip,105.0,March,Thursday,16
1452,-5.11,0.86,NoPrecip,97.0,March,Thursday,19
1453,-4.82,0.8,NoPrecip,86.0,March,Thursday,21
1454,-4.82,0.8,NoPrecip,81.0,March,Thursday,21
1455,-4.31,0.74,NoPrecip,84.0,March,Thursday,22
1456,-6.17,0.86,NoPrecip,23.0,March,Friday,6
1457,-8.66,0.89,NoPrecip,46.0,March,Friday,7
1458,-8.66,0.89,NoPrecip,53.0,March,Friday,7
1459,-8.66,0.89,NoPrecip,51.0,March,Friday,7
1460,-5.78,0.84,NoPrecip,60.0,March,Friday,9
1461,-5.78,0.84,NoPrecip,61.0,March,Friday,9
1462,-7.09,0.81,NoPrecip,61.0,March,Friday,10
1463,-7.09,0.81,NoPrecip,76.0,March,Friday,10
1464,-4.58,0.78,NoPrecip,81.0,March,Friday,11
1465,-4.58,0.78,NoPrecip,88.0,March,Friday,11
1466,-4.58,0.78,NoPrecip,121.0,March,Friday,11
1467,-4.48,0.78,NoPrecip,128.0,March,Friday,12
1468,-5.48,0.77,NoPrecip,102.0,March,Friday,13
1469,-5.48,0.77,NoPrecip,103.0,March,Friday,13
1470,-5.46,0.74,NoPrecip,113.0,March,Friday,14
1471,-5.46,0.74,NoPrecip,117.0,March,Friday,14
1472,-5.46,0.74,NoPrecip,131.0,March,Friday,14
1473,-5.21,0.74,NoPrecip,126.0,March,Friday,15
1474,-5.21,0.74,NoPrecip,119.0,March,Friday,15
1475,-6.2,0.81,NoPrecip,133.0,March,Friday,16
1476,-6.1,0.8,NoPrecip,156.0,March,Friday,17
1477,-6.1,0.8,NoPrecip,150.0,March,Friday,17
1478,-6.1,0.8,NoPrecip,147.0,March,Friday,17
1479,-5.71,0.71,NoPrecip,139.0,March,Friday,18
1480,-4.26,0.8,NoPrecip,136.0,March,Friday,19
1481,-4.26,0.8,NoPrecip,118.0,March,Friday,19
1482,-4.55,0.58,NoPrecip,49.0,March,Saturday,9
1483,-5.36,0.66,NoPrecip,89.0,March,Saturday,10
1484,-5.36,0.66,NoPrecip,91.0,March,Saturday,10
1485,-3.75,0.56,NoPrecip,90.0,March,Saturday,11
1486,-3.75,0.56,NoPrecip,92.0,March,Saturday,11
1487,-4.81,0.59,NoPrecip,92.0,March,Saturday,12
1488,-4.81,0.59,NoPrecip,82.0,March,Saturday,12
1489,-4.56,0.55,NoPrecip,85.0,March,Saturday,13
1490,-4.56,0.55,NoPrecip,81.0,March,Saturday,13
1491,-4.56,0.55,NoPrecip,95.0,March,Saturday,13
1492,-2.16,0.57,snow,81.0,March,Saturday,14
1493,-4.52,0.64,NoPrecip,89.0,March,Saturday,15
1494,-3.96,0.68,NoPrecip,92.0,March,Saturday,16
1495,-3.96,0.68,NoPrecip,192.0,March,Saturday,16
1496,-4.18,0.69,NoPrecip,115.0,March,Saturday,17
1497,-4.18,0.69,NoPrecip,109.0,March,Saturday,17
1498,-4.87,0.79,NoPrecip,109.0,March,Saturday,18
1499,-5.18,0.76,NoPrecip,45.0,March,Saturday,19
1500,-6.98,0.98,NoPrecip,35.0,March,Sunday,9
1501,-6.98,0.98,NoPrecip,46.0,March,Sunday,9
1502,-3.05,0.75,NoPrecip,44.0,March,Sunday,10
1503,-3.86,0.68,NoPrecip,44.0,March,Sunday,11
1504,-3.86,0.67,NoPrecip,51.0,March,Sunday,12
1505,-3.86,0.67,NoPrecip,50.0,March,Sunday,12
1506,-3.86,0.67,NoPrecip,52.0,March,Sunday,12
1507,-2.26,0.53,NoPrecip,48.0,March,Sunday,13
1508,-2.26,0.53,NoPrecip,50.0,March,Sunday,13
1509,-3.07,0.59,NoPrecip,53.0,March,Sunday,14
1510,-3.07,0.59,NoPrecip,49.0,March,Sunday,14
1511,-1.97,0.6,NoPrecip,48.0,March,Sunday,15
1512,-1.97,0.6,NoPrecip,61.0,March,Sunday,15
1513,-2.93,0.58,NoPrecip,78.0,March,Sunday,18
1514,-1.98,0.63,NoPrecip,83.0,March,Sunday,20
1515,-2.97,0.74,NoPrecip,92.0,March,Sunday,21
1516,-2.97,0.74,NoPrecip,81.0,March,Sunday,21
1517,-2.97,0.74,NoPrecip,78.0,March,Sunday,21
1518,-6.98,0.86,NoPrecip,21.0,March,Monday,6
1519,-5.98,0.86,NoPrecip,45.0,March,Monday,7
1520,-4.98,0.79,NoPrecip,60.0,March,Monday,8
1521,-4.98,0.79,NoPrecip,56.0,March,Monday,8
1522,-4.98,0.79,NoPrecip,77.0,March,Monday,8
1523,-3.97,0.74,NoPrecip,64.0,March,Monday,9
1524,-2.97,0.71,NoPrecip,104.0,March,Monday,10
1525,-2.97,0.71,NoPrecip,79.0,March,Monday,10
1526,-2.97,0.71,NoPrecip,111.0,March,Monday,10
1527,-1.98,0.63,NoPrecip,105.0,March,Monday,11
1528,-1.98,0.63,NoPrecip,110.0,March,Monday,11
1529,-0.81,0.58,NoPrecip,108.0,March,Monday,12
1530,-0.81,0.58,NoPrecip,116.0,March,Monday,12
1531,-0.14,0.62,NoPrecip,151.0,March,Monday,13
1532,-0.14,0.62,NoPrecip,138.0,March,Monday,13
1533,-1.0,0.59,NoPrecip,107.0,March,Monday,14
1534,-1.0,0.59,NoPrecip,125.0,March,Monday,14
1535,-1.11,0.57,NoPrecip,116.0,March,Monday,15
1536,-1.11,0.57,NoPrecip,122.0,March,Monday,15
1537,-3.05,0.66,NoPrecip,156.0,March,Monday,16
1538,-3.05,0.66,NoPrecip,135.0,March,Monday,16
1539,-2.7,0.67,NoPrecip,137.0,March,Monday,17
1540,-3.79,0.69,NoPrecip,148.0,March,Monday,18
1541,-3.79,0.69,NoPrecip,129.0,March,Monday,18
1542,-4.38,0.74,NoPrecip,124.0,March,Monday,19
1543,-4.38,0.74,NoPrecip,137.0,March,Monday,19
1544,-4.32,0.76,NoPrecip,136.0,March,Monday,20
1545,-4.32,0.76,NoPrecip,152.0,March,Monday,20
1546,-4.32,0.76,NoPrecip,125.0,March,Monday,20
1547,-6.66,0.86,NoPrecip,136.0,March,Monday,21
1548,-6.66,0.86,NoPrecip,121.0,March,Monday,21
1549,-3.97,0.93,NoPrecip,21.0,March,Tuesday,6
1550,-3.97,0.93,NoPrecip,41.0,March,Tuesday,7
1551,-3.97,0.93,NoPrecip,53.0,March,Tuesday,7
1552,-2.97,0.86,NoPrecip,70.0,March,Tuesday,8
1553,-2.97,0.86,NoPrecip,71.0,March,Tuesday,8
1554,-2.97,0.86,NoPrecip,58.0,March,Tuesday,9
1555,-2.97,0.86,NoPrecip,67.0,March,Tuesday,9
1556,-2.97,0.86,NoPrecip,96.0,March,Tuesday,9
1557,-3.98,0.86,NoPrecip,100.0,March,Tuesday,10
1558,-4.12,0.82,NoPrecip,94.0,March,Tuesday,11
1559,-4.12,0.82,NoPrecip,105.0,March,Tuesday,11
1560,-2.64,0.69,NoPrecip,110.0,March,Tuesday,12
1561,-2.64,0.69,NoPrecip,97.0,March,Tuesday,12
1562,-2.74,0.63,NoPrecip,90.0,March,Tuesday,13
1563,-4.86,0.69,NoPrecip,96.0,March,Tuesday,14
1564,-4.86,0.69,NoPrecip,87.0,March,Tuesday,14
1565,-4.86,0.69,NoPrecip,107.0,March,Tuesday,14
1566,-2.98,0.64,NoPrecip,98.0,March,Tuesday,15
1567,-2.98,0.64,NoPrecip,108.0,March,Tuesday,15
1568,-3.27,0.69,NoPrecip,109.0,March,Tuesday,16
1569,-3.13,0.68,NoPrecip,119.0,March,Tuesday,17
1570,-3.13,0.68,NoPrecip,106.0,March,Tuesday,17
1571,-5.19,0.69,NoPrecip,112.0,March,Tuesday,18
1572,-6.38,0.75,NoPrecip,114.0,March,Tuesday,19
1573,-6.77,0.8,NoPrecip,128.0,March,Tuesday,20
1574,-6.77,0.8,NoPrecip,131.0,March,Tuesday,20
1575,-7.4,0.82,NoPrecip,128.0,March,Tuesday,21
1576,-7.28,0.86,NoPrecip,121.0,March,Tuesday,22
1577,-8.11,0.86,NoPrecip,30.0,March,Wednesday,6
1578,-8.99,0.79,NoPrecip,49.0,March,Wednesday,7
1579,-8.99,0.79,NoPrecip,52.0,March,Wednesday,7
1580,-8.89,0.79,NoPrecip,57.0,March,Wednesday,8
1581,-8.89,0.79,NoPrecip,55.0,March,Wednesday,8
1582,-8.8,0.79,NoPrecip,60.0,March,Wednesday,9
1583,-8.8,0.79,NoPrecip,66.0,March,Wednesday,9
1584,-8.8,0.79,NoPrecip,66.0,March,Wednesday,9
1585,-9.38,0.86,NoPrecip,100.0,March,Wednesday,10
1586,-9.38,0.86,NoPrecip,96.0,March,Wednesday,10
1587,-9.46,0.86,NoPrecip,108.0,March,Wednesday,11
1588,-9.46,0.86,NoPrecip,111.0,March,Wednesday,11
1589,-9.33,0.79,NoPrecip,106.0,March,Wednesday,12
1590,-8.83,0.76,NoPrecip,141.0,March,Wednesday,13
1591,-8.83,0.76,NoPrecip,127.0,March,Wednesday,13
1592,-8.66,0.68,NoPrecip,97.0,March,Wednesday,14
1593,-8.66,0.68,NoPrecip,70.0,March,Wednesday,14
1594,-8.66,0.68,NoPrecip,91.0,March,Wednesday,14
1595,-7.93,0.67,NoPrecip,102.0,March,Wednesday,15
1596,-9.83,0.68,NoPrecip,103.0,March,Wednesday,16
1597,-9.83,0.68,NoPrecip,108.0,March,Wednesday,16
1598,-9.34,0.68,NoPrecip,111.0,March,Wednesday,17
1599,-7.09,0.63,NoPrecip,110.0,March,Wednesday,18
1600,-7.09,0.63,NoPrecip,107.0,March,Wednesday,18
1601,-7.48,0.72,NoPrecip,103.0,March,Wednesday,19
1602,-3.97,0.73,NoPrecip,89.0,March,Wednesday,20
1603,-4.98,0.73,NoPrecip,89.0,March,Wednesday,21
1604,-4.98,0.73,NoPrecip,101.0,March,Wednesday,21
1605,-3.33,0.76,NoPrecip,13.0,March,Thursday,6
1606,-3.97,0.86,NoPrecip,35.0,March,Thursday,7
1607,-3.97,0.86,NoPrecip,50.0,March,Thursday,7
1608,-3.66,0.78,NoPrecip,52.0,March,Thursday,8
1609,-3.66,0.78,NoPrecip,54.0,March,Thursday,8
1610,-1.98,0.69,NoPrecip,63.0,March,Thursday,9
1611,-1.98,0.69,NoPrecip,42.0,March,Thursday,9
1612,-1.98,0.69,NoPrecip,70.0,March,Thursday,9
1613,-4.17,0.76,NoPrecip,69.0,March,Thursday,10
1614,-4.17,0.76,NoPrecip,100.0,March,Thursday,10
1615,-2.63,0.69,NoPrecip,102.0,March,Thursday,11
1616,-2.63,0.69,NoPrecip,99.0,March,Thursday,11
1617,-2.76,0.74,NoPrecip,107.0,March,Thursday,12
1618,-3.3,0.8,NoPrecip,99.0,March,Thursday,13
1619,-3.3,0.8,NoPrecip,78.0,March,Thursday,13
1620,-5.06,0.86,NoPrecip,72.0,March,Thursday,14
1621,-5.06,0.86,NoPrecip,92.0,March,Thursday,14
1622,-5.06,0.86,NoPrecip,99.0,March,Thursday,14
1623,-6.82,0.8,NoPrecip,81.0,March,Thursday,15
1624,-6.82,0.8,NoPrecip,84.0,March,Thursday,15
1625,-4.0,0.73,NoPrecip,95.0,March,Thursday,16
1626,-3.48,0.74,NoPrecip,105.0,March,Thursday,17
1627,-4.82,0.8,NoPrecip,122.0,March,Thursday,18
1628,-4.82,0.8,NoPrecip,114.0,March,Thursday,18
1629,-5.58,0.78,NoPrecip,116.0,March,Thursday,19
1630,-5.58,0.78,NoPrecip,98.0,March,Thursday,19
1631,-6.87,0.8,NoPrecip,97.0,March,Thursday,20
1632,-10.66,0.79,NoPrecip,25.0,March,Friday,6
1633,-10.66,0.79,NoPrecip,31.0,March,Friday,6
1634,-11.85,0.73,NoPrecip,44.0,March,Friday,7
1635,-10.91,0.73,NoPrecip,58.0,March,Friday,8
1636,-10.91,0.73,NoPrecip,43.0,March,Friday,8
1637,-10.72,0.73,NoPrecip,54.0,March,Friday,9
1638,-10.72,0.73,NoPrecip,67.0,March,Friday,9
1639,-12.86,0.73,NoPrecip,79.0,March,Friday,10
1640,-11.28,0.73,NoPrecip,93.0,March,Friday,11
1641,-11.28,0.73,NoPrecip,109.0,March,Friday,11
1642,-10.0,0.68,NoPrecip,91.0,March,Friday,12
1643,-10.0,0.68,NoPrecip,98.0,March,Friday,12
1644,-9.78,0.68,NoPrecip,105.0,March,Friday,13
1645,-9.78,0.68,NoPrecip,97.0,March,Friday,13
1646,-9.78,0.68,NoPrecip,107.0,March,Friday,13
1647,-8.66,0.67,NoPrecip,111.0,March,Friday,14
1648,-8.09,0.66,NoPrecip,118.0,March,Friday,15
1649,-8.09,0.66,NoPrecip,115.0,March,Friday,15
1650,-8.79,0.68,NoPrecip,136.0,March,Friday,16
1651,-8.79,0.68,NoPrecip,143.0,March,Friday,16
1652,-8.79,0.68,NoPrecip,129.0,March,Friday,16
1653,-9.61,0.68,NoPrecip,124.0,March,Friday,17
1654,-10.61,0.68,NoPrecip,127.0,March,Friday,18
1655,-9.45,0.6,NoPrecip,97.0,March,Friday,19
1656,-3.69,0.65,NoPrecip,49.0,March,Saturday,10
1657,-3.69,0.65,NoPrecip,53.0,March,Saturday,10
1658,-2.25,0.59,NoPrecip,62.0,March,Saturday,11
1659,-2.25,0.59,NoPrecip,52.0,March,Saturday,11
1660,-2.25,0.59,NoPrecip,78.0,March,Saturday,11
1661,-2.13,0.6,NoPrecip,70.0,March,Saturday,12
1662,-0.82,0.55,NoPrecip,76.0,March,Saturday,14
1663,-0.82,0.55,NoPrecip,77.0,March,Saturday,14
1664,0.62,0.51,NoPrecip,83.0,March,Saturday,17
1665,-1.98,0.74,NoPrecip,33.0,March,Sunday,9
1666,-1.98,0.74,NoPrecip,42.0,March,Sunday,9
1667,-1.2,0.51,NoPrecip,47.0,March,Sunday,10
1668,0.74,0.52,NoPrecip,49.0,March,Sunday,11
1669,0.74,0.52,NoPrecip,46.0,March,Sunday,11
1670,4.52,0.45,NoPrecip,53.0,March,Sunday,12
1671,4.52,0.45,NoPrecip,64.0,March,Sunday,12
1672,5.08,0.44,NoPrecip,71.0,March,Sunday,13
1673,5.08,0.44,NoPrecip,57.0,March,Sunday,13
1674,4.7,0.45,NoPrecip,63.0,March,Sunday,14
1675,4.7,0.45,NoPrecip,69.0,March,Sunday,14
1676,4.64,0.49,NoPrecip,76.0,March,Sunday,15
1677,4.6,0.45,NoPrecip,66.0,March,Sunday,16
1678,4.02,0.45,NoPrecip,47.0,March,Sunday,17
1679,2.12,0.45,NoPrecip,74.0,March,Sunday,18
1680,0.54,0.6,NoPrecip,69.0,March,Sunday,20
1681,1.0,0.64,NoPrecip,67.0,March,Sunday,21
1682,-2.03,0.62,NoPrecip,63.0,March,Sunday,22
1683,-2.03,0.62,NoPrecip,43.0,March,Sunday,22
1684,-4.71,0.54,NoPrecip,29.0,March,Monday,6
1685,-4.24,0.5,NoPrecip,47.0,March,Monday,7
1686,-4.24,0.5,NoPrecip,58.0,March,Monday,7
1687,-5.54,0.5,NoPrecip,46.0,March,Monday,8
1688,-5.54,0.5,NoPrecip,34.0,March,Monday,8
1689,-5.54,0.5,NoPrecip,53.0,March,Monday,8
1690,-6.41,0.46,NoPrecip,67.0,March,Monday,9
1691,-6.41,0.46,NoPrecip,79.0,March,Monday,9
1692,-5.15,0.43,NoPrecip,82.0,March,Monday,10
1693,-5.26,0.43,NoPrecip,92.0,March,Monday,11
1694,-5.26,0.43,NoPrecip,66.0,March,Monday,11
1695,-5.26,0.43,NoPrecip,76.0,March,Monday,11
1696,-4.39,0.43,NoPrecip,94.0,March,Monday,12
1697,-4.39,0.43,NoPrecip,93.0,March,Monday,12
1698,-3.21,0.43,NoPrecip,115.0,March,Monday,13
1699,-2.54,0.4,NoPrecip,121.0,March,Monday,14
1700,-2.54,0.4,NoPrecip,113.0,March,Monday,14
1701,-1.5,0.4,NoPrecip,121.0,March,Monday,15
1702,-1.5,0.4,NoPrecip,125.0,March,Monday,15
1703,-2.91,0.47,NoPrecip,108.0,March,Monday,20
1704,-2.91,0.47,NoPrecip,138.0,March,Monday,20
1705,-1.82,0.5,NoPrecip,165.0,March,Monday,21
1706,-10.64,0.68,NoPrecip,18.0,March,Tuesday,6
1707,-12.46,0.68,NoPrecip,43.0,March,Tuesday,7
1708,-12.46,0.68,NoPrecip,68.0,March,Tuesday,7
1709,-12.46,0.68,NoPrecip,72.0,March,Tuesday,7
1710,-9.43,0.68,NoPrecip,44.0,March,Tuesday,8
1711,-9.43,0.68,NoPrecip,60.0,March,Tuesday,8
1712,-8.57,0.68,NoPrecip,66.0,March,Tuesday,9
1713,-8.57,0.68,NoPrecip,78.0,March,Tuesday,9
1714,-6.8,0.63,NoPrecip,80.0,March,Tuesday,10
1715,-6.8,0.63,NoPrecip,78.0,March,Tuesday,10
1716,-6.06,0.59,NoPrecip,95.0,March,Tuesday,11
1717,-4.49,0.59,NoPrecip,98.0,March,Tuesday,12
1718,-4.49,0.59,NoPrecip,113.0,March,Tuesday,12
1719,-3.14,0.51,NoPrecip,140.0,March,Tuesday,13
1720,-1.76,0.48,NoPrecip,106.0,March,Tuesday,14
1721,-1.76,0.48,NoPrecip,132.0,March,Tuesday,14
1722,-1.93,0.48,NoPrecip,107.0,March,Tuesday,15
1723,-1.93,0.48,NoPrecip,91.0,March,Tuesday,15
1724,-3.24,0.4,NoPrecip,100.0,March,Tuesday,18
1725,-5.24,0.44,NoPrecip,122.0,March,Tuesday,21
1726,-6.97,0.54,NoPrecip,35.0,March,Wednesday,6
1727,-7.86,0.54,NoPrecip,49.0,March,Wednesday,7
1728,-7.82,0.54,NoPrecip,67.0,March,Wednesday,8
1729,-7.82,0.54,NoPrecip,71.0,March,Wednesday,8
1730,-7.48,0.5,NoPrecip,81.0,March,Wednesday,9
1731,-7.48,0.5,NoPrecip,78.0,March,Wednesday,9
1732,-7.48,0.5,NoPrecip,87.0,March,Wednesday,9
1733,-7.25,0.54,NoPrecip,91.0,March,Wednesday,10
1734,-4.83,0.52,NoPrecip,83.0,March,Wednesday,11
1735,-4.83,0.52,NoPrecip,92.0,March,Wednesday,11
1736,-3.61,0.49,NoPrecip,106.0,March,Wednesday,12
1737,-4.03,0.47,NoPrecip,114.0,March,Wednesday,13
1738,-4.03,0.47,NoPrecip,109.0,March,Wednesday,13
1739,-0.35,0.44,NoPrecip,119.0,March,Wednesday,14
1740,0.45,0.42,NoPrecip,125.0,March,Wednesday,15
1741,1.72,0.39,NoPrecip,139.0,March,Wednesday,16
1742,1.72,0.39,NoPrecip,126.0,March,Wednesday,16
1743,1.72,0.39,NoPrecip,153.0,March,Wednesday,16
1744,2.11,0.44,NoPrecip,129.0,March,Wednesday,17
1745,0.35,0.47,NoPrecip,109.0,March,Wednesday,18
1746,0.35,0.47,NoPrecip,125.0,March,Wednesday,18
1747,0.61,0.5,NoPrecip,114.0,March,Wednesday,19
1748,-2.66,0.59,NoPrecip,111.0,March,Wednesday,20
1749,-2.66,0.59,NoPrecip,121.0,March,Wednesday,20
1750,-2.66,0.59,NoPrecip,119.0,March,Wednesday,20
1751,-3.37,0.59,NoPrecip,101.0,March,Wednesday,21
1752,-3.37,0.59,NoPrecip,124.0,March,Wednesday,21
1753,-7.17,0.71,NoPrecip,36.0,March,Thursday,7
1754,-7.17,0.71,NoPrecip,49.0,March,Thursday,7
1755,-6.95,0.71,NoPrecip,68.0,March,Thursday,8
1756,-5.91,0.68,NoPrecip,77.0,March,Thursday,9
1757,-5.91,0.68,NoPrecip,70.0,March,Thursday,9
1758,-5.91,0.68,NoPrecip,77.0,March,Thursday,9
1759,-4.68,0.61,NoPrecip,75.0,March,Thursday,10
1760,-4.68,0.61,NoPrecip,93.0,March,Thursday,10
1761,-3.35,0.58,NoPrecip,110.0,March,Thursday,11
1762,-3.35,0.58,NoPrecip,124.0,March,Thursday,11
1763,-2.75,0.52,NoPrecip,100.0,March,Thursday,12
1764,-2.75,0.52,NoPrecip,109.0,March,Thursday,12
1765,-0.98,0.51,NoPrecip,100.0,March,Thursday,13
1766,-0.98,0.51,NoPrecip,127.0,March,Thursday,13
1767,-1.75,0.51,NoPrecip,108.0,March,Thursday,14
1768,-1.75,0.51,NoPrecip,105.0,March,Thursday,14
1769,-1.66,0.55,NoPrecip,103.0,March,Thursday,15
1770,-0.62,0.55,NoPrecip,118.0,March,Thursday,16
1771,-0.62,0.55,NoPrecip,121.0,March,Thursday,16
1772,-1.14,0.61,NoPrecip,97.0,March,Thursday,17
1773,-1.14,0.61,NoPrecip,102.0,March,Thursday,17
1774,-3.71,0.6,NoPrecip,103.0,March,Thursday,18
1775,-3.71,0.6,NoPrecip,79.0,March,Thursday,18
1776,-3.41,0.6,NoPrecip,86.0,March,Thursday,19
1777,-4.98,0.86,NoPrecip,18.0,March,Friday,6
1778,-4.98,0.86,NoPrecip,33.0,March,Friday,7
1779,-4.98,0.86,NoPrecip,57.0,March,Friday,7
1780,-3.61,0.9,NoPrecip,58.0,March,Friday,8
1781,-3.61,0.9,NoPrecip,58.0,March,Friday,8
1782,-1.98,0.86,NoPrecip,76.0,March,Friday,9
1783,-1.98,0.86,NoPrecip,78.0,March,Friday,9
1784,-3.8,0.8,NoPrecip,86.0,March,Friday,10
1785,-3.8,0.8,NoPrecip,89.0,March,Friday,10
1786,-2.12,0.64,NoPrecip,104.0,March,Friday,11
1787,-1.86,0.55,NoPrecip,100.0,March,Friday,12
1788,-1.86,0.55,NoPrecip,98.0,March,Friday,12
1789,-1.43,0.53,NoPrecip,99.0,March,Friday,13
1790,-1.43,0.53,NoPrecip,101.0,March,Friday,13
1791,-2.72,0.51,NoPrecip,118.0,March,Friday,14
1792,-2.72,0.51,NoPrecip,113.0,March,Friday,14
1793,-2.72,0.51,NoPrecip,118.0,March,Friday,14
1794,-1.36,0.56,NoPrecip,114.0,March,Friday,15
1795,-1.17,0.51,NoPrecip,117.0,March,Friday,16
1796,-1.17,0.51,NoPrecip,133.0,March,Friday,16
1797,-1.79,0.57,NoPrecip,106.0,March,Friday,17
1798,-1.79,0.57,NoPrecip,146.0,March,Friday,17
1799,-1.79,0.57,NoPrecip,118.0,March,Friday,17
1800,-1.99,0.55,NoPrecip,114.0,March,Friday,18
1801,-7.03,0.63,NoPrecip,40.0,March,Saturday,9
1802,-7.03,0.63,NoPrecip,50.0,March,Saturday,9
1803,-6.24,0.66,NoPrecip,73.0,March,Saturday,10
1804,-6.24,0.66,NoPrecip,79.0,March,Saturday,10
1805,-3.12,0.57,NoPrecip,92.0,March,Saturday,11
1806,-1.04,0.5,NoPrecip,89.0,March,Saturday,12
1807,-1.09,0.44,NoPrecip,82.0,March,Saturday,13
1808,-1.09,0.44,NoPrecip,99.0,March,Saturday,13
1809,0.6,0.42,NoPrecip,92.0,March,Saturday,14
1810,0.6,0.42,NoPrecip,96.0,March,Saturday,14
1811,0.6,0.42,NoPrecip,108.0,March,Saturday,14
1812,0.66,0.35,NoPrecip,118.0,March,Saturday,15
1813,1.53,0.34,NoPrecip,99.0,March,Saturday,16
1814,1.53,0.34,NoPrecip,97.0,March,Saturday,16
1815,1.53,0.34,NoPrecip,102.0,March,Saturday,16
1816,1.43,0.3,NoPrecip,109.0,March,Saturday,17
1817,0.16,0.29,NoPrecip,114.0,March,Saturday,18
1818,0.16,0.29,NoPrecip,108.0,March,Saturday,18
1819,-2.35,0.3,NoPrecip,76.0,March,Saturday,19
1820,-7.68,0.52,NoPrecip,48.0,March,Sunday,10
1821,-7.68,0.52,NoPrecip,68.0,March,Sunday,10
1822,-5.65,0.45,NoPrecip,66.0,March,Sunday,11
1823,-5.65,0.45,NoPrecip,78.0,March,Sunday,11
1824,-4.43,0.46,NoPrecip,92.0,March,Sunday,12
1825,-1.96,0.44,NoPrecip,84.0,March,Sunday,13
1826,-1.96,0.44,NoPrecip,52.0,March,Sunday,13
1827,-1.32,0.44,NoPrecip,58.0,March,Sunday,14
1828,-1.32,0.44,NoPrecip,65.0,March,Sunday,14
1829,-0.3,0.44,NoPrecip,83.0,March,Sunday,15
1830,-0.3,0.44,NoPrecip,78.0,March,Sunday,15
1831,-0.3,0.44,NoPrecip,83.0,March,Sunday,15
1832,-1.26,0.61,NoPrecip,93.0,March,Sunday,20
1833,-2.43,0.64,NoPrecip,85.0,March,Sunday,21
1834,-2.43,0.64,NoPrecip,90.0,March,Sunday,21
1835,-3.22,0.62,NoPrecip,68.0,March,Sunday,22
