apparentTemperature,humidity,precipType,wr,month,week_day,time
-0.35,0.91,NoPrecip,138.0,January,Tuesday,16
-3.18,0.89,NoPrecip,176.0,January,Tuesday,17
-6.94,0.86,NoPrecip,158.0,January,Tuesday,18
-6.94,0.86,NoPrecip,120.0,January,Tuesday,18
-8.7,0.86,NoPrecip,101.0,January,Tuesday,19
-8.7,0.86,NoPrecip,99.0,January,Tuesday,19
-9.52,0.87,NoPrecip,124.0,January,Tuesday,20
-9.52,0.87,NoPrecip,140.0,January,Tuesday,20
-9.11,0.79,NoPrecip,105.0,January,Tuesday,21
-9.11,0.79,NoPrecip,142.0,January,Tuesday,21
-10.14,0.77,NoPrecip,138.0,January,Tuesday,22
-9.34,0.86,NoPrecip,82.0,January,Wednesday,8
-9.34,0.86,NoPrecip,78.0,January,Wednesday,8
-9.0,0.86,NoPrecip,76.0,January,Wednesday,9
-9.0,0.86,NoPrecip,119.0,January,Wednesday,9
-11.1,0.86,NoPrecip,94.0,January,Wednesday,10
-9.24,0.79,NoPrecip,103.0,January,Wednesday,11
-9.24,0.79,NoPrecip,105.0,January,Wednesday,11
-11.0,0.79,NoPrecip,138.0,January,Wednesday,12
-11.0,0.79,NoPrecip,106.0,January,Wednesday,12
-11.0,0.79,NoPrecip,130.0,January,Wednesday,12
-11.26,0.82,NoPrecip,118.0,January,Wednesday,13
-10.83,0.73,NoPrecip,113.0,January,Wednesday,14
-10.83,0.73,NoPrecip,117.0,January,Wednesday,14
-10.83,0.73,NoPrecip,165.0,January,Wednesday,14
-10.91,0.73,NoPrecip,138.0,January,Wednesday,15
-9.16,0.73,NoPrecip,126.0,January,Wednesday,16
-9.16,0.73,NoPrecip,141.0,January,Wednesday,16
-9.16,0.73,NoPrecip,141.0,January,Wednesday,16
-11.01,0.73,NoPrecip,126.0,January,Wednesday,17
-11.01,0.73,NoPrecip,124.0,January,Wednesday,17
-10.74,0.76,NoPrecip,141.0,January,Wednesday,18
-10.74,0.76,NoPrecip,143.0,January,Wednesday,18
-10.12,0.76,NoPrecip,121.0,January,Wednesday,19
-11.72,0.74,NoPrecip,124.0,January,Wednesday,20
-10.26,0.76,NoPrecip,123.0,January,Wednesday,21
-7.98,0.8,NoPrecip,106.0,January,Wednesday,22
-11.98,0.9,NoPrecip,48.0,January,Thursday,6
-10.99,0.85,NoPrecip,57.0,January,Thursday,7
-10.99,0.85,NoPrecip,63.0,January,Thursday,7
-10.99,0.85,NoPrecip,77.0,January,Thursday,8
-10.99,0.85,NoPrecip,72.0,January,Thursday,8
-8.97,0.79,NoPrecip,76.0,January,Thursday,9
-8.97,0.79,NoPrecip,106.0,January,Thursday,9
-11.02,0.85,NoPrecip,84.0,January,Thursday,10
-5.98,0.73,NoPrecip,91.0,January,Thursday,11
-7.83,0.79,NoPrecip,103.0,January,Thursday,12
-7.83,0.79,NoPrecip,102.0,January,Thursday,12
-7.78,0.79,NoPrecip,120.0,January,Thursday,13
-6.82,0.79,NoPrecip,106.0,January,Thursday,14
-6.21,0.86,NoPrecip,118.0,January,Thursday,15
-6.21,0.86,NoPrecip,104.0,January,Thursday,15
-6.21,0.86,NoPrecip,141.0,January,Thursday,15
-5.54,0.8,NoPrecip,146.0,January,Thursday,16
-4.96,0.86,NoPrecip,143.0,January,Thursday,17
-4.96,0.86,NoPrecip,126.0,January,Thursday,17
-4.96,0.86,NoPrecip,123.0,January,Thursday,17
-2.97,0.86,NoPrecip,122.0,January,Thursday,18
-2.97,0.86,NoPrecip,98.0,January,Thursday,19
-2.97,0.86,NoPrecip,90.0,January,Thursday,19
-2.97,0.86,NoPrecip,91.0,January,Thursday,19
-2.97,0.86,NoPrecip,97.0,January,Thursday,20
-3.97,0.86,NoPrecip,85.0,January,Thursday,21
-7.39,0.86,NoPrecip,52.0,January,Friday,7
-7.39,0.86,NoPrecip,56.0,January,Friday,7
-7.48,0.86,NoPrecip,66.0,January,Friday,8
-6.09,0.8,NoPrecip,76.0,January,Friday,9
-6.09,0.8,NoPrecip,61.0,January,Friday,9
-3.45,0.74,NoPrecip,72.0,January,Friday,10
-3.45,0.74,NoPrecip,61.0,January,Friday,10
-1.46,0.77,NoPrecip,107.0,January,Friday,11
-1.46,0.77,NoPrecip,86.0,January,Friday,11
1.74,0.65,NoPrecip,111.0,January,Friday,12
1.74,0.65,NoPrecip,137.0,January,Friday,12
1.47,0.7,NoPrecip,104.0,January,Friday,13
2.79,0.65,NoPrecip,105.0,January,Friday,14
4.46,0.67,NoPrecip,100.0,January,Friday,15
4.46,0.67,NoPrecip,128.0,January,Friday,15
3.09,0.67,NoPrecip,132.0,January,Friday,16
3.31,0.65,NoPrecip,182.0,January,Friday,17
3.31,0.65,NoPrecip,162.0,January,Friday,17
2.32,0.65,NoPrecip,151.0,January,Friday,18
2.32,0.65,NoPrecip,139.0,January,Friday,18
2.01,0.75,NoPrecip,86.0,January,Friday,19
2.4,0.65,NoPrecip,47.0,January,Saturday,9
2.4,0.65,NoPrecip,67.0,January,Saturday,9
1.31,0.73,NoPrecip,72.0,January,Saturday,10
3.22,0.75,NoPrecip,92.0,January,Saturday,11
3.22,0.75,NoPrecip,97.0,January,Saturday,11
3.22,0.75,NoPrecip,110.0,January,Saturday,11
2.1,0.78,NoPrecip,111.0,January,Saturday,12
3.6,0.75,NoPrecip,98.0,January,Saturday,13
3.6,0.75,NoPrecip,113.0,January,Saturday,13
3.6,0.75,NoPrecip,116.0,January,Saturday,13
2.36,0.87,NoPrecip,118.0,January,Saturday,14
2.67,0.93,NoPrecip,132.0,January,Saturday,15
2.67,0.93,NoPrecip,128.0,January,Saturday,15
2.67,0.93,NoPrecip,144.0,January,Saturday,15
4.32,0.93,NoPrecip,149.0,January,Saturday,17
4.94,0.87,NoPrecip,148.0,January,Saturday,18
4.94,0.87,NoPrecip,154.0,January,Saturday,18
4.93,0.87,NoPrecip,187.0,January,Saturday,19
0.03,0.8,NoPrecip,46.0,January,Sunday,9
0.03,0.8,NoPrecip,57.0,January,Sunday,9
1.0,0.75,NoPrecip,69.0,January,Sunday,10
1.0,0.75,NoPrecip,59.0,January,Sunday,10
1.09,0.74,NoPrecip,57.0,January,Sunday,11
1.1,0.74,NoPrecip,78.0,January,Sunday,12
1.1,0.74,NoPrecip,63.0,January,Sunday,12
2.51,0.69,NoPrecip,58.0,January,Sunday,13
2.51,0.69,NoPrecip,63.0,January,Sunday,13
2.51,0.69,NoPrecip,70.0,January,Sunday,13
2.18,0.65,NoPrecip,66.0,January,Sunday,14
2.7,0.65,NoPrecip,81.0,January,Sunday,15
2.7,0.65,NoPrecip,80.0,January,Sunday,15
1.01,0.65,NoPrecip,76.0,January,Sunday,16
1.01,0.65,NoPrecip,86.0,January,Sunday,16
0.27,0.65,NoPrecip,60.0,January,Sunday,17
-0.96,0.77,NoPrecip,73.0,January,Sunday,19
-2.01,0.79,NoPrecip,81.0,January,Sunday,21
-2.01,0.79,NoPrecip,81.0,January,Sunday,21
-2.97,0.84,NoPrecip,67.0,January,Sunday,22
-2.97,0.84,NoPrecip,61.0,January,Sunday,22
-5.77,0.78,NoPrecip,29.0,January,Monday,6
-5.77,0.78,NoPrecip,80.0,January,Monday,6
-2.97,0.77,NoPrecip,90.0,January,Monday,7
-2.97,0.77,NoPrecip,68.0,January,Monday,7
-5.34,0.81,NoPrecip,74.0,January,Monday,8
-5.34,0.81,NoPrecip,73.0,January,Monday,8
-6.66,0.8,NoPrecip,89.0,January,Monday,9
-5.98,0.86,NoPrecip,97.0,January,Monday,10
-5.98,0.86,NoPrecip,96.0,January,Monday,10
-5.98,0.86,NoPrecip,107.0,January,Monday,10
-6.58,0.83,NoPrecip,121.0,January,Monday,11
-6.06,0.82,NoPrecip,115.0,January,Monday,12
-6.75,0.86,NoPrecip,143.0,January,Monday,13
-5.83,0.8,NoPrecip,156.0,January,Monday,14
-5.83,0.8,NoPrecip,162.0,January,Monday,14
-6.79,0.86,NoPrecip,145.0,January,Monday,15
-6.79,0.86,NoPrecip,120.0,January,Monday,15
-7.0,0.86,NoPrecip,137.0,January,Monday,16
-7.0,0.86,NoPrecip,125.0,January,Monday,16
-7.86,0.86,NoPrecip,142.0,January,Monday,17
-7.86,0.86,NoPrecip,154.0,January,Monday,17
-8.15,0.86,NoPrecip,150.0,January,Monday,18
-8.15,0.86,NoPrecip,134.0,January,Monday,18
-9.72,0.83,NoPrecip,137.0,January,Monday,19
-9.72,0.83,NoPrecip,133.0,January,Monday,19
-11.56,0.77,NoPrecip,117.0,January,Monday,20
-11.56,0.77,NoPrecip,143.0,January,Monday,20
-11.81,0.8,NoPrecip,141.0,January,Monday,21
-11.81,0.8,NoPrecip,127.0,January,Monday,21
-18.76,0.84,NoPrecip,25.0,January,Tuesday,6
-18.76,0.84,NoPrecip,46.0,January,Tuesday,6
-18.63,0.78,NoPrecip,69.0,January,Tuesday,7
-20.44,0.78,NoPrecip,87.0,January,Tuesday,8
-20.44,0.78,NoPrecip,68.0,January,Tuesday,8
-20.44,0.78,NoPrecip,86.0,January,Tuesday,8
-18.02,0.72,NoPrecip,89.0,January,Tuesday,9
-17.8,0.72,NoPrecip,111.0,January,Tuesday,10
-17.8,0.72,NoPrecip,123.0,January,Tuesday,10
-17.8,0.72,NoPrecip,122.0,January,Tuesday,10
-17.47,0.76,NoPrecip,117.0,January,Tuesday,11
-15.83,0.76,NoPrecip,133.0,January,Tuesday,12
-15.83,0.76,NoPrecip,140.0,January,Tuesday,12
-14.46,0.73,NoPrecip,124.0,January,Tuesday,13
-14.46,0.73,NoPrecip,110.0,January,Tuesday,13
-15.12,0.81,NoPrecip,109.0,January,Tuesday,14
-15.12,0.81,NoPrecip,104.0,January,Tuesday,14
-14.9,0.79,NoPrecip,109.0,January,Tuesday,15
-14.9,0.79,NoPrecip,127.0,January,Tuesday,15
-14.9,0.79,NoPrecip,142.0,January,Tuesday,15
-13.84,0.72,NoPrecip,144.0,January,Tuesday,16
-13.84,0.72,NoPrecip,153.0,January,Tuesday,16
-13.45,0.72,NoPrecip,161.0,January,Tuesday,17
-13.45,0.72,NoPrecip,165.0,January,Tuesday,17
-11.99,0.79,NoPrecip,141.0,January,Tuesday,18
-9.99,0.85,NoPrecip,129.0,January,Tuesday,20
-9.99,0.79,NoPrecip,138.0,January,Tuesday,21
-9.99,0.79,NoPrecip,160.0,January,Tuesday,21
-13.11,0.85,NoPrecip,45.0,January,Wednesday,6
-11.7,0.79,NoPrecip,68.0,January,Wednesday,7
-11.78,0.85,NoPrecip,74.0,January,Wednesday,8
-11.78,0.85,NoPrecip,90.0,January,Wednesday,8
-11.78,0.85,NoPrecip,70.0,January,Wednesday,8
-10.99,0.79,NoPrecip,55.0,January,Wednesday,9
-10.99,0.79,NoPrecip,122.0,January,Wednesday,9
-10.31,0.76,NoPrecip,112.0,January,Wednesday,10
-10.31,0.76,NoPrecip,119.0,January,Wednesday,10
-9.92,0.79,NoPrecip,123.0,January,Wednesday,11
-9.92,0.79,NoPrecip,127.0,January,Wednesday,11
-8.79,0.74,NoPrecip,120.0,January,Wednesday,12
-6.87,0.69,NoPrecip,116.0,January,Wednesday,13
-6.87,0.69,NoPrecip,138.0,January,Wednesday,13
-5.08,0.64,NoPrecip,121.0,January,Wednesday,14
-5.08,0.64,NoPrecip,112.0,January,Wednesday,14
-5.08,0.64,NoPrecip,114.0,January,Wednesday,14
-4.57,0.64,NoPrecip,131.0,January,Wednesday,15
-2.54,0.64,NoPrecip,135.0,January,Wednesday,16
-2.54,0.64,NoPrecip,121.0,January,Wednesday,16
-2.54,0.64,NoPrecip,144.0,January,Wednesday,16
-2.89,0.7,NoPrecip,130.0,January,Wednesday,17
-2.89,0.7,NoPrecip,117.0,January,Wednesday,17
-1.71,0.72,NoPrecip,112.0,January,Wednesday,18
-2.52,0.74,NoPrecip,109.0,January,Wednesday,19
-2.52,0.74,NoPrecip,111.0,January,Wednesday,19
-1.95,0.71,NoPrecip,117.0,January,Wednesday,20
-1.95,0.71,NoPrecip,104.0,January,Wednesday,20
-1.65,0.69,NoPrecip,168.0,January,Wednesday,21
-1.65,0.69,NoPrecip,148.0,January,Wednesday,21
-0.46,0.72,NoPrecip,148.0,January,Wednesday,22
-2.63,0.82,NoPrecip,20.0,February,Thursday,6
-2.63,0.82,NoPrecip,41.0,February,Thursday,6
-1.7,0.8,NoPrecip,48.0,February,Thursday,7
-1.0,0.86,NoPrecip,70.0,February,Thursday,8
-1.0,0.86,NoPrecip,98.0,February,Thursday,8
-2.72,0.82,NoPrecip,88.0,February,Thursday,9
-2.72,0.82,NoPrecip,133.0,February,Thursday,9
-0.02,0.75,NoPrecip,109.0,February,Thursday,10
-3.21,0.69,NoPrecip,102.0,February,Thursday,11
-3.21,0.69,NoPrecip,112.0,February,Thursday,11
-1.03,0.69,NoPrecip,118.0,February,Thursday,12
-1.03,0.69,NoPrecip,136.0,February,Thursday,12
-1.03,0.69,NoPrecip,122.0,February,Thursday,12
-0.74,0.72,NoPrecip,120.0,February,Thursday,13
-6.63,0.79,NoPrecip,105.0,February,Thursday,14
-6.63,0.79,NoPrecip,108.0,February,Thursday,14
-6.63,0.79,NoPrecip,107.0,February,Thursday,14
-8.02,0.77,NoPrecip,98.0,February,Thursday,15
-9.02,0.78,NoPrecip,115.0,February,Thursday,16
-9.02,0.78,NoPrecip,126.0,February,Thursday,16
-12.46,0.78,NoPrecip,121.0,February,Thursday,17
-12.46,0.78,NoPrecip,122.0,February,Thursday,17
-12.46,0.78,NoPrecip,113.0,February,Thursday,17
-11.31,0.78,NoPrecip,115.0,February,Thursday,18
-13.25,0.79,NoPrecip,120.0,February,Thursday,19
-13.25,0.79,NoPrecip,120.0,February,Thursday,19
-16.64,0.67,NoPrecip,94.0,February,Thursday,21
-16.14,0.78,NoPrecip,16.0,February,Friday,6
-16.09,0.78,NoPrecip,50.0,February,Friday,7
-16.09,0.78,NoPrecip,62.0,February,Friday,7
-19.24,0.78,NoPrecip,68.0,February,Friday,8
-16.43,0.78,NoPrecip,81.0,February,Friday,11
-17.25,0.72,NoPrecip,82.0,February,Friday,12
-17.25,0.72,NoPrecip,104.0,February,Friday,12
-16.08,0.68,NoPrecip,126.0,February,Friday,13
-16.08,0.68,NoPrecip,109.0,February,Friday,13
-15.9,0.67,NoPrecip,116.0,February,Friday,14
-14.66,0.67,NoPrecip,121.0,February,Friday,15
-14.28,0.69,NoPrecip,85.0,February,Friday,16
-9.76,0.71,NoPrecip,103.0,February,Friday,17
-14.79,0.75,NoPrecip,99.0,February,Friday,19
-13.57,0.71,NoPrecip,69.0,February,Saturday,9
-12.24,0.82,NoPrecip,121.0,February,Saturday,10
-10.93,0.73,NoPrecip,121.0,February,Saturday,11
-10.93,0.73,NoPrecip,100.0,February,Saturday,11
-10.79,0.79,NoPrecip,98.0,February,Saturday,12
-10.79,0.79,NoPrecip,117.0,February,Saturday,12
-9.55,0.79,NoPrecip,109.0,February,Saturday,13
-9.55,0.79,NoPrecip,103.0,February,Saturday,13
-9.55,0.79,NoPrecip,95.0,February,Saturday,13
-8.78,0.75,NoPrecip,112.0,February,Saturday,14
-9.44,0.79,NoPrecip,118.0,February,Saturday,15
-9.44,0.79,NoPrecip,109.0,February,Saturday,15
-9.04,0.86,NoPrecip,98.0,February,Saturday,17
-9.04,0.86,NoPrecip,113.0,February,Saturday,17
-9.04,0.86,NoPrecip,110.0,February,Saturday,17
-9.94,0.93,NoPrecip,111.0,February,Saturday,18
-9.94,0.93,NoPrecip,107.0,February,Saturday,18
-2.8,0.89,NoPrecip,38.0,February,Sunday,9
-2.79,0.93,NoPrecip,63.0,February,Sunday,10
-2.4,0.93,NoPrecip,88.0,February,Sunday,11
-0.55,0.86,NoPrecip,84.0,February,Sunday,12
-0.55,0.86,NoPrecip,82.0,February,Sunday,12
-0.55,0.86,NoPrecip,58.0,February,Sunday,12
-1.26,0.86,NoPrecip,64.0,February,Sunday,13
-2.33,0.88,NoPrecip,46.0,February,Sunday,14
-2.33,0.88,NoPrecip,60.0,February,Sunday,14
0.03,0.86,NoPrecip,57.0,February,Sunday,15
0.03,0.86,NoPrecip,75.0,February,Sunday,15
-2.54,0.86,NoPrecip,64.0,February,Sunday,16
-2.54,0.86,NoPrecip,68.0,February,Sunday,16
-6.77,0.93,snow,79.0,February,Sunday,17
-6.77,0.93,snow,73.0,February,Sunday,17
-10.43,0.87,NoPrecip,71.0,February,Sunday,18
-12.56,0.83,NoPrecip,46.0,February,Sunday,19
-17.83,0.79,NoPrecip,32.0,February,Monday,6
-17.83,0.79,NoPrecip,60.0,February,Monday,6
-18.05,0.72,NoPrecip,78.0,February,Monday,8
-18.05,0.72,NoPrecip,61.0,February,Monday,8
-21.04,0.78,NoPrecip,74.0,February,Monday,9
-21.04,0.78,NoPrecip,104.0,February,Monday,9
-14.72,0.73,NoPrecip,105.0,February,Monday,11
-14.76,0.59,NoPrecip,114.0,February,Monday,12
-14.76,0.59,NoPrecip,122.0,February,Monday,12
-14.76,0.59,NoPrecip,133.0,February,Monday,12
-14.45,0.73,NoPrecip,148.0,February,Monday,13
-12.91,0.69,NoPrecip,132.0,February,Monday,15
-13.76,0.75,NoPrecip,136.0,February,Monday,16
-13.76,0.75,NoPrecip,150.0,February,Monday,16
-14.92,0.75,NoPrecip,154.0,February,Monday,18
-14.28,0.76,NoPrecip,134.0,February,Monday,19
-14.28,0.76,NoPrecip,140.0,February,Monday,19
-14.28,0.76,NoPrecip,143.0,February,Monday,19
-14.82,0.74,NoPrecip,152.0,February,Monday,20
-14.82,0.74,NoPrecip,137.0,February,Monday,20
-13.69,0.76,NoPrecip,145.0,February,Monday,21
-14.31,0.76,NoPrecip,165.0,February,Monday,22
-14.31,0.76,NoPrecip,148.0,February,Monday,22
-10.99,0.85,NoPrecip,20.0,February,Tuesday,6
-10.99,0.85,NoPrecip,58.0,February,Tuesday,7
-10.99,0.85,NoPrecip,76.0,February,Tuesday,7
-10.99,0.85,NoPrecip,82.0,February,Tuesday,7
-10.99,0.85,NoPrecip,81.0,February,Tuesday,8
-10.99,0.85,NoPrecip,89.0,February,Tuesday,8
-13.12,0.8,NoPrecip,85.0,February,Tuesday,9
-12.71,0.8,NoPrecip,94.0,February,Tuesday,10
-12.71,0.8,NoPrecip,103.0,February,Tuesday,10
-14.92,0.82,NoPrecip,112.0,February,Tuesday,11
-14.92,0.82,NoPrecip,115.0,February,Tuesday,11
-11.9,0.74,NoPrecip,96.0,February,Tuesday,12
-11.9,0.74,NoPrecip,101.0,February,Tuesday,12
-11.01,0.72,NoPrecip,97.0,February,Tuesday,13
-11.01,0.72,NoPrecip,112.0,February,Tuesday,13
-9.31,0.7,NoPrecip,105.0,February,Tuesday,14
-9.31,0.7,NoPrecip,95.0,February,Tuesday,14
-9.31,0.7,NoPrecip,104.0,February,Tuesday,14
-12.17,0.75,NoPrecip,102.0,February,Tuesday,15
-11.18,0.71,NoPrecip,104.0,February,Tuesday,16
-11.18,0.71,NoPrecip,123.0,February,Tuesday,16
-10.57,0.71,NoPrecip,153.0,February,Tuesday,17
-10.57,0.71,NoPrecip,179.0,February,Tuesday,17
-12.08,0.7,NoPrecip,155.0,February,Tuesday,18
-11.14,0.77,NoPrecip,127.0,February,Tuesday,19
-11.14,0.77,NoPrecip,104.0,February,Tuesday,19
-12.0,0.79,NoPrecip,102.0,February,Tuesday,20
-12.0,0.79,NoPrecip,98.0,February,Tuesday,20
-13.0,0.78,NoPrecip,108.0,February,Tuesday,21
-13.0,0.78,NoPrecip,152.0,February,Tuesday,21
-14.0,0.78,NoPrecip,118.0,February,Tuesday,22
-13.58,0.82,NoPrecip,27.0,February,Wednesday,6
-10.11,0.79,NoPrecip,55.0,February,Wednesday,7
-10.11,0.79,NoPrecip,66.0,February,Wednesday,7
-10.11,0.79,NoPrecip,66.0,February,Wednesday,7
-9.99,0.85,NoPrecip,59.0,February,Wednesday,8
-9.99,0.85,NoPrecip,69.0,February,Wednesday,8
-9.58,0.83,NoPrecip,78.0,February,Wednesday,9
-9.58,0.83,NoPrecip,90.0,February,Wednesday,9
-12.81,0.85,NoPrecip,93.0,February,Wednesday,10
-12.81,0.85,NoPrecip,92.0,February,Wednesday,10
-11.58,0.78,NoPrecip,104.0,February,Wednesday,11
-11.58,0.78,NoPrecip,133.0,February,Wednesday,11
-10.92,0.82,NoPrecip,140.0,February,Wednesday,12
-11.03,0.82,NoPrecip,127.0,February,Wednesday,13
-12.57,0.79,NoPrecip,96.0,February,Wednesday,14
-12.57,0.79,NoPrecip,98.0,February,Wednesday,14
-11.97,0.78,NoPrecip,97.0,February,Wednesday,15
-12.11,0.76,NoPrecip,103.0,February,Wednesday,16
-12.11,0.76,NoPrecip,134.0,February,Wednesday,16
-12.52,0.77,NoPrecip,110.0,February,Wednesday,17
-15.36,0.79,NoPrecip,111.0,February,Wednesday,18
-16.77,0.82,NoPrecip,110.0,February,Wednesday,21
-20.97,0.89,NoPrecip,38.0,February,Thursday,7
-20.97,0.89,NoPrecip,61.0,February,Thursday,7
-18.42,0.81,NoPrecip,86.0,February,Thursday,8
-18.42,0.81,NoPrecip,81.0,February,Thursday,8
-14.45,0.82,NoPrecip,68.0,February,Thursday,9
-14.45,0.82,NoPrecip,93.0,February,Thursday,9
-11.98,0.85,NoPrecip,79.0,February,Thursday,10
-14.1,0.78,NoPrecip,104.0,February,Thursday,11
-14.1,0.78,NoPrecip,107.0,February,Thursday,11
-8.97,0.71,NoPrecip,99.0,February,Thursday,12
-13.46,0.75,NoPrecip,124.0,February,Thursday,13
-12.63,0.75,NoPrecip,93.0,February,Thursday,14
-12.63,0.75,NoPrecip,88.0,February,Thursday,14
-11.53,0.72,NoPrecip,92.0,February,Thursday,15
-11.07,0.71,NoPrecip,90.0,February,Thursday,16
-12.05,0.73,NoPrecip,132.0,February,Thursday,17
-11.88,0.83,NoPrecip,99.0,February,Thursday,18
-13.2,0.79,NoPrecip,123.0,February,Thursday,19
-13.2,0.79,NoPrecip,115.0,February,Thursday,19
-13.06,0.79,NoPrecip,115.0,February,Thursday,20
-10.99,0.85,NoPrecip,16.0,February,Friday,6
-10.99,0.85,NoPrecip,40.0,February,Friday,7
-10.79,0.84,NoPrecip,53.0,February,Friday,8
-10.79,0.84,NoPrecip,70.0,February,Friday,8
-10.79,0.84,NoPrecip,71.0,February,Friday,8
-9.67,0.77,NoPrecip,66.0,February,Friday,9
-9.67,0.77,NoPrecip,84.0,February,Friday,9
-11.91,0.85,NoPrecip,75.0,February,Friday,10
-11.91,0.85,NoPrecip,93.0,February,Friday,10
-7.98,0.88,NoPrecip,92.0,February,Friday,11
-7.98,0.88,NoPrecip,120.0,February,Friday,11
-10.59,0.83,NoPrecip,120.0,February,Friday,12
-10.75,0.89,NoPrecip,122.0,February,Friday,13
-10.75,0.89,NoPrecip,130.0,February,Friday,13
-10.12,0.91,NoPrecip,108.0,February,Friday,14
-11.04,0.86,NoPrecip,104.0,February,Friday,15
-11.04,0.86,NoPrecip,100.0,February,Friday,15
-9.77,0.86,NoPrecip,110.0,February,Friday,16
-9.44,0.92,NoPrecip,119.0,February,Friday,17
-9.44,0.92,NoPrecip,145.0,February,Friday,17
-9.44,0.92,NoPrecip,148.0,February,Friday,17
-10.12,0.86,NoPrecip,138.0,February,Friday,18
-10.12,0.86,NoPrecip,108.0,February,Friday,18
-5.98,0.86,NoPrecip,49.0,February,Saturday,9
-4.98,0.79,NoPrecip,95.0,February,Saturday,10
-4.98,0.79,NoPrecip,103.0,February,Saturday,10
-4.98,0.79,NoPrecip,127.0,February,Saturday,11
-4.98,0.79,NoPrecip,111.0,February,Saturday,11
-4.98,0.86,NoPrecip,117.0,February,Saturday,12
-4.98,0.86,NoPrecip,94.0,February,Saturday,12
-6.43,0.81,NoPrecip,101.0,February,Saturday,13
-6.43,0.81,NoPrecip,121.0,February,Saturday,13
-6.43,0.81,NoPrecip,76.0,February,Saturday,13
-8.01,0.86,NoPrecip,79.0,February,Saturday,14
-8.01,0.86,NoPrecip,90.0,February,Saturday,14
-7.84,0.86,NoPrecip,102.0,February,Saturday,15
-7.73,0.86,NoPrecip,108.0,February,Saturday,16
-7.19,0.86,NoPrecip,105.0,February,Saturday,17
-7.19,0.86,NoPrecip,109.0,February,Saturday,17
-4.98,0.86,NoPrecip,108.0,February,Saturday,18
-4.98,0.86,NoPrecip,92.0,February,Saturday,18
-8.26,0.86,NoPrecip,63.0,February,Sunday,9
-6.13,0.86,NoPrecip,76.0,February,Sunday,10
-5.13,0.9,NoPrecip,83.0,February,Sunday,11
-5.13,0.9,NoPrecip,64.0,February,Sunday,11
-4.81,0.89,NoPrecip,70.0,February,Sunday,12
-1.0,0.93,NoPrecip,65.0,February,Sunday,13
-1.0,0.93,NoPrecip,75.0,February,Sunday,13
0.06,0.89,NoPrecip,77.0,February,Sunday,14
0.06,0.89,NoPrecip,76.0,February,Sunday,14
0.06,0.89,NoPrecip,79.0,February,Sunday,14
0.02,0.86,NoPrecip,85.0,February,Sunday,15
-5.71,0.93,NoPrecip,62.0,February,Sunday,16
-5.71,0.93,NoPrecip,86.0,February,Sunday,16
-7.32,0.92,NoPrecip,74.0,February,Sunday,17
-7.32,0.92,NoPrecip,86.0,February,Sunday,17
-7.18,0.86,NoPrecip,77.0,February,Sunday,18
-7.18,0.86,NoPrecip,72.0,February,Sunday,18
-3.97,0.86,NoPrecip,76.0,February,Sunday,19
-3.97,0.86,NoPrecip,76.0,February,Sunday,19
-9.99,0.85,NoPrecip,34.0,February,Monday,6
-9.99,0.85,NoPrecip,58.0,February,Monday,6
-16.19,0.9,NoPrecip,69.0,February,Monday,7
-16.19,0.9,NoPrecip,61.0,February,Monday,7
-15.42,0.85,NoPrecip,59.0,February,Monday,8
-13.91,0.85,NoPrecip,62.0,February,Monday,9
-13.91,0.85,NoPrecip,81.0,February,Monday,9
-13.91,0.85,NoPrecip,75.0,February,Monday,9
-12.24,0.71,NoPrecip,94.0,February,Monday,10
-11.31,0.69,NoPrecip,84.0,February,Monday,12
-11.31,0.69,NoPrecip,94.0,February,Monday,12
-10.35,0.65,NoPrecip,98.0,February,Monday,13
-10.35,0.65,NoPrecip,97.0,February,Monday,13
-10.35,0.65,NoPrecip,93.0,February,Monday,13
-9.97,0.65,NoPrecip,95.0,February,Monday,14
-9.97,0.65,NoPrecip,120.0,February,Monday,14
-11.04,0.66,NoPrecip,169.0,February,Monday,17
-11.04,0.66,NoPrecip,153.0,February,Monday,17
-8.62,0.69,NoPrecip,155.0,February,Monday,18
-10.27,0.73,NoPrecip,152.0,February,Monday,19
-11.26,0.76,NoPrecip,128.0,February,Monday,20
-11.26,0.76,NoPrecip,134.0,February,Monday,20
-14.0,0.72,NoPrecip,138.0,February,Monday,21
-14.0,0.72,NoPrecip,145.0,February,Monday,21
-14.97,0.84,NoPrecip,117.0,February,Monday,22
-16.63,0.83,NoPrecip,58.0,February,Tuesday,7
-16.27,0.82,NoPrecip,64.0,February,Tuesday,8
-16.27,0.82,NoPrecip,60.0,February,Tuesday,8
-13.92,0.79,NoPrecip,74.0,February,Tuesday,9
-8.93,0.82,NoPrecip,88.0,February,Tuesday,10
-8.93,0.82,NoPrecip,89.0,February,Tuesday,10
-8.93,0.82,NoPrecip,79.0,February,Tuesday,10
-10.56,0.62,NoPrecip,115.0,February,Tuesday,12
-10.56,0.62,NoPrecip,120.0,February,Tuesday,12
-10.56,0.62,NoPrecip,117.0,February,Tuesday,12
-10.05,0.63,NoPrecip,112.0,February,Tuesday,13
-10.05,0.63,NoPrecip,114.0,February,Tuesday,13
-5.55,0.66,NoPrecip,118.0,February,Tuesday,14
-7.21,0.63,NoPrecip,117.0,February,Tuesday,16
-7.21,0.63,NoPrecip,106.0,February,Tuesday,16
